trial,year_harvest,location,trial_type,plot_name,accession_name,plot_number,block_number,is_a_control,rep_number,row_number,col_number,NOHAV,FYLD,NDVI,LODG,PLTHT,CHL,ANGBR,STMDI,PPSTD
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1348P0092_1468,TMS18F1348P0092,1468,19,,1,19,18,9,37.65,0.89,0,94,48.83,79.98,21.588,3
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1327P0006_1469,TMS18F1327P0006,1469,19,,1,19,19,4,17.84,0.89,0,108,47.93,71.98,19.26,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1365P0022_1470,TMS18F1365P0022,1470,19,,1,19,20,9,26.55,0.89,1,161.4,51.27,65.85,24.184,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-IITA-TMS-IBA980581_1471,IITA-TMS-IBA980581,1471,19,1,1,19,21,8,19.6,0.86,5,133.4,43.03,86.68,24.528,3
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1150P0011_1472,TMS18F1150P0011,1472,19,,1,19,22,7,21.87,0.92,1,149.2,51.33,87.25,23.92,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1240P0026_1473,TMS18F1240P0026,1473,19,,1,19,23,8,38.13,0.88,0,146,49.93,71.41,19.15,3
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1278P0118_1474,TMS18F1278P0118,1474,19,,1,19,24,7,22.35,0.88,0,139.6,46.3,84.32,20.096,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1313P0001_1475,TMS18F1313P0001,1475,19,,1,19,25,7,20.93,0.9,1,119.4,44.23,72.85,20.826,1
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1348P0113_1476,TMS18F1348P0113,1476,20,,1,20,25,8,48.96,0.89,1,150,47.3,73.72,24.54,1
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1210P0021_1477,TMS18F1210P0021,1477,20,,1,20,24,8,37.47,0.87,0,138.4,45.67,87.3,22.672,1
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1307P0001_1478,TMS18F1307P0001,1478,20,,1,20,23,9,9.4,0.89,2,142,51.7,100.73,20.638,1
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1063P0008_1479,TMS18F1063P0008,1479,20,,1,20,22,9,45.49,0.88,0,151,52.83,80.94,23.01,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1040P0044_1480,TMS18F1040P0044,1480,20,,1,20,21,9,9.8,0.85,4,118,46.77,74.62,21.934,1
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1314P0042_1481,TMS18F1314P0042,1481,20,,1,20,20,9,41.87,0.89,0,111.8,48.73,83.46,23.08,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1261P0005_1482,TMS18F1261P0005,1482,20,,1,20,19,5,8.01,0.87,1,97.2,47.53,95.06,23.512,1
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1024P0020_1483,TMS18F1024P0020,1483,20,,1,20,18,5,36.55,0.88,1,110,50.23,85.48,24.918,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-IITA-TMS-IBA982101_1484,IITA-TMS-IBA982101,1484,20,1,1,20,17,2,13.87,0.87,0,,,,,1
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1202p0001_1485,TMS18F1202p0001,1485,20,,1,20,16,7,28.08,0.87,0,131,46.63,79.55,23.196,3
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1262P0015_1486,TMS18F1262P0015,1486,20,,1,20,15,7,23.2,0.9,5,167.6,49.03,96.14,24.768,1
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1298P0017_1487,TMS18F1298P0017,1487,20,,1,20,14,9,34.31,0.89,0,122,49.23,83.46,21.624,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1319P0159_1488,TMS18F1319P0159,1488,20,,1,20,13,3,10.59,0.89,2,102.8,44.1,,,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1424P0020_1489,TMS18F1424P0020,1489,20,,1,20,12,8,45.67,0.88,0,93.6,48.97,0,22.438,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1278P0165_1490,TMS18F1278P0165,1490,20,,1,20,11,3,9.49,0.88,3,59.4,44.77,,,1
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1324P0092_1491,TMS18F1324P0092,1491,20,,1,20,10,5,36.17,0.86,1,86,49.27,83.05,21.93,1
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1348P0095_1492,TMS18F1348P0095,1492,20,,1,20,9,7,32.96,0.88,0,84.6,46.57,73.25,17.83,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1144P0010_1493,TMS18F1144P0010,1493,20,,1,20,8,6,40.32,0.86,0,85,50.43,0,18.152,3
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1355p0030_1494,TMS18F1355p0030,1494,20,,1,20,7,4,21.07,0.88,0,,46.4,,,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1073P0035_1495,TMS18F1073P0035,1495,20,,1,20,6,2,17.93,0.89,1,92.2,48.93,76.86,16.216,1
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMEB419_1496,TMEB419,1496,20,1,1,20,5,9,25.67,0.87,2,103.6,48.27,0,20.164,1
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1350P0041_1497,TMS18F1350P0041,1497,20,,1,20,4,7,16.2,0.87,0,76,46.13,75.42,19.696,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1305P0017_1498,TMS18F1305P0017,1498,20,,1,20,3,6,21.87,0.87,0,88.2,47.63,75.61,19.908,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1380P0003_1499,TMS18F1380P0003,1499,20,,1,20,2,4,37.53,0.89,0,,44.63,,,1
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1326P0007_1500,TMS18F1326P0007,1500,20,,1,20,1,7,21.07,0.85,1,62.4,43,0,16.222,3
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1208P0007_2001,TMS18F1208P0007,2001,21,,2,21,1,4,10.67,0.86,1,,45.2,,,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMEB419_2002,TMEB419,2002,21,1,2,21,2,1,6.53,0.88,1,,,,,1
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-IITA-TMS-IBA30572_2003,IITA-TMS-IBA30572,2003,21,1,2,21,3,,,,,,,,,
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1340P0001_2004,TMS18F1340P0001,2004,21,,2,21,4,6,21.47,0.86,0,75,48.27,68.32,15.902,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-IITA-TMS-IBA980581_2005,IITA-TMS-IBA980581,2005,21,1,2,21,5,8,28.27,0.87,2,90.4,41.9,48.44,22.356,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1539P0073_2006,TMS18F1539P0073,2006,21,,2,21,6,6,8.93,0.89,0,41,43.1,0,14.686,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1310P0168_2007,TMS18F1310P0168,2007,21,,2,21,7,7,28.87,0.81,2,108,43.7,37.37,21.632,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1338P0053_2008,TMS18F1338P0053,2008,21,,2,21,8,8,36.37,0.86,3,104,43.57,72.56,21.936,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1320P0082_2009,TMS18F1320P0082,2009,21,,2,21,9,4,14.67,0.88,0,,41.33,,,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1366P0014_2010,TMS18F1366P0014,2010,21,,2,21,10,6,35.4,0.88,1,86,47.6,82.35,23.222,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1355P0081_2011,TMS18F1355P0081,2011,21,,2,21,11,9,36,0.89,1,77,50.17,74.28,18.378,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1056P0016_2012,TMS18F1056P0016,2012,21,,2,21,12,6,12.73,0.89,4,116,46.03,76.79,20.606,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1271P0001_2013,TMS18F1271P0001,2013,21,,2,21,13,5,19.07,0.85,4,105,47.33,77.4,19.462,1
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1337P0049_2014,TMS18F1337P0049,2014,21,,2,21,14,2,13.93,0.86,0,,44.43,,,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1361P0041_2015,TMS18F1361P0041,2015,21,,2,21,15,5,6.87,0.88,3,84.4,46.97,30.7,18.982,1
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1028P0003_2016,TMS18F1028P0003,2016,21,,2,21,16,9,50.47,0.88,3,168,51.5,83.66,26.876,3
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1305P0017_2017,TMS18F1305P0017,2017,21,,2,21,17,7,10.08,0.9,5,126,49.03,79.22,21.398,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1280P0091_2018,TMS18F1280P0091,2018,21,,2,21,18,9,46.93,0.9,0,133,47,70.88,20.55,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1059P0015_2019,TMS18F1059P0015,2019,21,,2,21,19,9,26.93,0.9,3,138,50.9,89.94,26.554,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1348P0092_2020,TMS18F1348P0092,2020,21,,2,21,20,6,10.73,0.89,1,75,47.73,81.97,20.192,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-IITA-TMS-IBA982101_2021,IITA-TMS-IBA982101,2021,21,1,2,21,21,2,8.53,0.86,0,,42,,,1
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1134P0010_2022,TMS18F1134P0010,2022,21,,2,21,22,6,21.73,0.9,0,139,49.3,69.37,21.912,3
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1210P0021_2023,TMS18F1210P0021,2023,21,,2,21,23,8,21.27,0.85,0,136,44.53,84.42,21.074,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1324P0003_2024,TMS18F1324P0003,2024,21,,2,21,24,9,24.2,0.86,0,119,48.13,33.62,15.622,3
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1344P0003_2025,TMS18F1344P0003,2025,21,,2,21,25,9,40.33,0.86,0,144,50.63,49.11,23.798,1
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1348P0051_2026,TMS18F1348P0051,2026,22,,2,22,25,8,30.47,0.87,0,135,43.4,87.76,24.09,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1324P0200_2027,TMS18F1324P0200,2027,22,,2,22,24,7,20.2,0.89,0,154,46.93,97.92,24.88,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1324P0070_2028,TMS18F1324P0070,2028,22,,2,22,23,7,17.33,0.89,0,128.4,46.07,85.27,23.596,1
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1484P0036_2029,TMS18F1484P0036,2029,22,,2,22,22,4,9.87,0.9,0,109,47.67,76.85,21.464,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1349P0149_2030,TMS18F1349P0149,2030,22,,2,22,21,4,17,0.86,0,116.4,49.83,,,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1068P0077_2031,TMS18F1068P0077,2031,22,,2,22,20,2,3.33,0.88,2,,,,,1
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1268P0019_2032,TMS18F1268P0019,2032,22,,2,22,19,,,,,,,,11.498,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1132P0144_2033,TMS18F1132P0144,2033,22,,2,22,18,6,6.13,0.84,1,70,38.13,71.03,17.634,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1076P0121_2034,TMS18F1076P0121,2034,22,,2,22,17,5,13.4,0.85,0,118,50.03,63.54,21.144,1
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1299P0005_2035,TMS18F1299P0005,2035,22,,2,22,16,7,33.67,0.89,1,133,51.57,73.94,21.59,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1324P0171_2036,TMS18F1324P0171,2036,22,,2,22,15,6,24,0.83,1,121,45.4,70.43,22.142,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1207P0008_2037,TMS18F1207P0008,2037,22,,2,22,14,2,6.2,0.85,1,,46,,,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1309P0062_2038,TMS18F1309P0062,2038,22,,2,22,13,4,33.53,0.77,0,80,41.33,72.53,19.624,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1069P0023_2039,TMS18F1069P0023,2039,22,,2,22,12,7,27.6,0.88,1,88,50.13,69.16,20.046,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1326P0007_2040,TMS18F1326P0007,2040,22,,2,22,11,8,23.33,0.82,0,79,40.1,0,16.232,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1343P0012_2041,TMS18F1343P0012,2041,22,,2,22,10,5,33.93,0.84,0,105,48.3,41.28,20.336,1
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1324P0089_2042,TMS18F1324P0089,2042,22,,2,22,9,2,5.93,0.86,0,,46.13,,,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS13F1160P0004_2043,TMS13F1160P0004,2043,22,,2,22,8,4,10.47,0.83,2,68.4,42.47,,,1
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1007P0004_2044,TMS18F1007P0004,2044,22,,2,22,7,7,31,0.86,1,114,46.37,78.68,23.698,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1306P0129_2045,TMS18F1306P0129,2045,22,,2,22,6,3,18,0.82,1,,44.2,,,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1217P0121_2046,TMS18F1217P0121,2046,22,,2,22,5,7,22.93,0.9,3,75,51.43,73.39,21.266,1
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-IITA-TMS-IBA000070_2047,IITA-TMS-IBA000070,2047,22,1,2,22,4,6,27.87,0.85,0,98,51.2,80.8,20.394,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1144P0010_2048,TMS18F1144P0010,2048,22,,2,22,3,5,19.6,0.83,0,91.6,35.87,0,18.638,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1150P0011_2049,TMS18F1150P0011,2049,22,,2,22,2,9,37.67,0.86,1,110,52.23,74.78,23.76,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1318P0036_2050,TMS18F1318P0036,2050,22,,2,22,1,4,28.8,0.86,4,79,45.57,88.57,17.98,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1389P0031_2051,TMS18F1389P0031,2051,23,,2,23,1,,,,,,,,13.302,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1274P0020_2052,TMS18F1274P0020,2052,23,,2,23,2,7,35.6,0.89,0,88,43.57,77.64,18.418,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1250P0050_2053,TMS18F1250P0050,2053,23,,2,23,3,2,10.87,0.84,0,71,39.17,74.76,19.368,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1073P0038_2054,TMS18F1073P0038,2054,23,,2,23,4,4,15.33,0.9,2,,45.33,,,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1313P0013_2055,TMS18F1313P0013,2055,23,,2,23,5,9,46.93,0.88,0,120,46.43,82.41,26.236,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1323P0002_2056,TMS18F1323P0002,2056,23,,2,23,6,5,19.93,0.87,2,85,42.2,79.35,20.59,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1485P0022_2057,TMS18F1485P0022,2057,23,,2,23,7,5,23.27,0.86,5,116,44.3,86.57,24.078,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMEB419_2058,TMEB419,2058,23,1,2,23,8,9,33.2,0.84,3,110.4,52.6,0,20.6,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1278P0180_2059,TMS18F1278P0180,2059,23,,2,23,9,9,31,0.82,0,96,49.47,0,17.28,3
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1040P0032_2060,TMS18F1040P0032,2060,23,,2,23,10,5,28.33,0.84,1,111,49.87,92.49,21.186,1
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1348P0113_2061,TMS18F1348P0113,2061,23,,2,23,11,7,31.27,0.83,2,113,46.9,70.86,22.694,1
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1318P0054_2062,TMS18F1318P0054,2062,23,,2,23,12,8,30.4,0.78,0,100,50.6,0,19.354,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-IITA-TMS-IBA982101_2063,IITA-TMS-IBA982101,2063,23,1,2,23,13,3,21.8,0.83,0,,41.3,,,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1319P0061_2064,TMS18F1319P0061,2064,23,,2,23,14,4,22.53,0.87,3,83,46.37,73.72,19.538,3
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-IITA-TMS-IBA30572_2065,IITA-TMS-IBA30572,2065,23,1,2,23,15,8,34.47,0.88,2,114.6,45.73,87.51,23.132,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1007P0005_2066,TMS18F1007P0005,2066,23,,2,23,16,9,28.53,0.87,3,131,45.57,82.65,21.678,3
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1314P0007_2067,TMS18F1314P0007,2067,23,,2,23,17,5,9.07,0.89,2,96.2,47.2,74.32,22.744,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1320P0087_2068,TMS18F1320P0087,2068,23,,2,23,18,8,35.33,0.86,1,145.4,46.73,84.16,23.086,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1364P0018_2069,TMS18F1364P0018,2069,23,,2,23,19,9,40,0.85,0,150,35.52,74.97,24.106,1
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-IITA-TMS-IBA980581_2070,IITA-TMS-IBA980581,2070,23,1,2,23,20,9,25.67,0.83,0,131,48.53,77.28,25.196,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1338P0099_2071,TMS18F1338P0099,2071,23,,2,23,21,7,24.67,0.87,0,118,49.07,82.31,26.406,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1328P0032_2072,TMS18F1328P0032,2072,23,,2,23,22,8,14.07,0.86,6,108,49.27,0,16.798,4
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1120P0006_2073,TMS18F1120P0006,2073,23,,2,23,23,,,,,,,,,3
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1092P0016_2074,TMS18F1092P0016,2074,23,,2,23,24,7,11.87,0.88,6,102,44.63,97.61,26.442,1
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1424P0021_2075,TMS18F1424P0021,2075,23,,2,23,25,9,27.93,0.9,4,157.6,47.43,72.07,24.654,3
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1364P0027_2076,TMS18F1364P0027,2076,24,,2,24,25,9,24.47,0.89,3,145.4,48.2,84.62,24.252,3
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1209P0015_2077,TMS18F1209P0015,2077,24,,2,24,24,9,46.2,0.9,0,157,50.33,89.4,26.206,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1287P0039_2078,TMS18F1287P0039,2078,24,,2,24,23,9,44.4,0.87,0,167,45.3,81.03,29.636,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1265P0030_2079,TMS18F1265P0030,2079,24,,2,24,22,8,24.13,0.81,0,93,49.2,0,15.264,3
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1344P0153_2080,TMS18F1344P0153,2080,24,,2,24,21,9,34.6,0.85,0,156,48.73,76.97,32.484,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1348P0131_2081,TMS18F1348P0131,2081,24,,2,24,20,8,15.73,0.87,5,166,49.3,91.1,27.884,1
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1349P0157_2082,TMS18F1349P0157,2082,24,,2,24,19,9,40.87,0.88,4,158,49.27,77.07,29.726,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1347P0029_2083,TMS18F1347P0029,2083,24,,2,24,18,9,32.67,0.88,1,120,49.9,80.34,26.944,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1344P0100_2084,TMS18F1344P0100,2084,24,,2,24,17,8,25.53,0.89,0,89,47.33,71.97,22.006,2
